id,code,name
co_diagnosis_J201,J201,Bronquitis Aguda Debida A Haemophilus Influenzae
co_diagnosis_J202,J202,Bronquitis Aguda Debida A Estreptococos
co_diagnosis_J203,J203,Bronquitis Aguda Debida A Virus Coxsackie
co_diagnosis_J204,J204,Bronquitis Aguda Debida A Virus Parainfluenza
co_diagnosis_J205,J205,Bronquitis Aguda Debida A Virus Sincitial Respir
co_diagnosis_J206,J206,Bronquitis Aguda Debida A Rinovirus
co_diagnosis_J207,J207,Bronquitis Aguda Debida A Virus Echo
co_diagnosis_J208,J208,Bronquitis Aguda Debida A Otros Microorganismos
co_diagnosis_J209,J209,Bronquitis Aguda No Especificada
co_diagnosis_J21,J21,Bronquiolitis Aguda
co_diagnosis_J210,J210,Bronquiolitis Aguda Debida A Virus Sincitial Res
co_diagnosis_J218,J218,Bronquiolitis Aguda Debida A Otros Microorganism
co_diagnosis_J219,J219,Bronquiolitis Aguda No Especificada
co_diagnosis_J22,J22,Infeccion Aguda No Especificada De Las Vias Resp
co_diagnosis_J30,J30,Rinitis Alergica Y Vasomotora
co_diagnosis_J300,J300,Rinitis Vasomotora
co_diagnosis_J301,J301,Rinitis Alergica Debida Al Polen
co_diagnosis_J302,J302,Otra Rinitis Alergica Estacional
co_diagnosis_J303,J303,Otras Rinitis Alergicas
co_diagnosis_J304,J304,Rinitis Alergica No Especificada
co_diagnosis_J31,J31,Rinitis Rinofaringitis Y Faringitis Cronicas
co_diagnosis_J310,J310,Rinitis Cronica
co_diagnosis_J311,J311,Rinofaringitis Cronica
co_diagnosis_J312,J312,Faringitis Cronica
co_diagnosis_J32,J32,Sinusitis Cronica
co_diagnosis_J320,J320,Sinusitis Maxilar Cronica
co_diagnosis_J321,J321,Sinusitis Frontal Cronica
co_diagnosis_J322,J322,Sinusitis Etmoidal Cronica
co_diagnosis_J323,J323,Sinusitis Esfenoidal Cronica
co_diagnosis_J324,J324,Pansinusitis Cronica
co_diagnosis_J328,J328,Otras Sinusitis Cronicas
co_diagnosis_J329,J329,Sinusitis Cronica No Especificada
co_diagnosis_J33,J33,Polipo Nasal
co_diagnosis_J330,J330,Polipo De La Cavidad Nasal
co_diagnosis_J331,J331,Degeneracion Polipoide De Seno Paranasal
co_diagnosis_J338,J338,Otros Polipos De Los Senos Paranasales
co_diagnosis_J339,J339,Polipo Nasal No Especificado
co_diagnosis_J34,J34,Otros Trastornos De La Nariz Y De Los Senos Para
co_diagnosis_J340,J340,Absceso Furunculo Y Carbunco De La Nariz
co_diagnosis_J341,J341,Quiste Y Mucocele De Seno Paranasal
co_diagnosis_J342,J342,Desviacion Del Tabique Nasal
co_diagnosis_J343,J343,Hipertrofia De Los Cornetes Nasales
co_diagnosis_J348,J348,Otros Trastornos Especificados De La Nariz Y De
co_diagnosis_J35,J35,Enfermedades Cronicas De Las Amigdalas Y De Las
co_diagnosis_J350,J350,Amigdalitis Cronica
co_diagnosis_J351,J351,Hipertrofia De Las Amigdalas
co_diagnosis_J352,J352,Hipertrofia De Las Adenoides
co_diagnosis_J353,J353,Hipertrofia De Las Amigdalas Con Hipertrofia De
co_diagnosis_J358,J358,Otras Enfermedades Cronicas De Las Amigdalas Y D
co_diagnosis_J359,J359,Enfermedad Cronica De Las Amigdalas Y De Las Ade
co_diagnosis_J36,J36,Absceso Periamigdalino
co_diagnosis_J37,J37,Laringitis Y Laringotraqueitis Cronicas
co_diagnosis_J370,J370,Laringitis Cronica
co_diagnosis_J371,J371,Laringotraqueitis Cronica
co_diagnosis_J38,J38,Enfermedades De Las Cuerdas Vocales Y De La Lari
co_diagnosis_J380,J380,Paralisis De Las Cuerdas Vocales Y De La Laringe
co_diagnosis_J381,J381,Polipo De Las Cuerdas Vocales Y De La Laringe
co_diagnosis_J382,J382,Nodulos De Las Cuerdas Vocales
co_diagnosis_J383,J383,Otras Enfermedades De Las Cuerdas Vocales
co_diagnosis_J384,J384,Edema De Laringe
co_diagnosis_J385,J385,Espasmo Laringeo
co_diagnosis_J386,J386,Estenosis Laringea
co_diagnosis_J387,J387,Otras Enfermedades De La Laringe
co_diagnosis_J39,J39,Otras Enfermedades De Las Vias Respiratorias Sup
co_diagnosis_J390,J390,Absceso Retrofaringeo Y Parafaringeo
co_diagnosis_J391,J391,Otros Abscesos De La Faringe
co_diagnosis_J392,J392,Otras Enfermedades De La Faringe
co_diagnosis_J393,J393,Reaccion De Hipersensibilidad Vias Respiratorias
co_diagnosis_J398,J398,Otras Enfermedades Especificadas De Las Vias Res
co_diagnosis_J399,J399,Enfermedad De Las Vias Respiratorias Superiores
co_diagnosis_J40,J40,Bronquitis No Especificada Como Aguda O Cronica
co_diagnosis_J41,J41,Bronquitis Cronica Simple Y Mucopurulenta
co_diagnosis_J410,J410,Bronquitis Cronica Simple
co_diagnosis_J411,J411,Bronquitis Cronica Mucopurulenta
co_diagnosis_J418,J418,Bronquitis Cronica Mixta Simple Y Mucopurulenta
co_diagnosis_J42,J42,Bronquitis Cronica No Especificada
co_diagnosis_J43,J43,Enfisema
co_diagnosis_J430,J430,Sindrome De Macleod
co_diagnosis_J431,J431,Enfisema Panlobular
co_diagnosis_J432,J432,Enfisema Centrolobular
co_diagnosis_J438,J438,Otros Tipos De Enfisema
co_diagnosis_J439,J439,Enfisema No Especificado
co_diagnosis_J44,J44,Otras Enfermedades Pulmonares Obstructivas Croni
co_diagnosis_J440,J440,Enfermedad Pulmonar Obstructiva Cronica Con Infe
co_diagnosis_J441,J441,Enfermedad Pulmonar Obstructiva Cronica Con Exac
co_diagnosis_J448,J448,Otras Enfermedades Pulmonares Obstructivas Croni
co_diagnosis_J449,J449,Enfermedad Pulmonar Obstructiva Cronica No Espe
co_diagnosis_J45,J45,Asma
co_diagnosis_J450,J450,Asma Predominantemente Alergica
co_diagnosis_J451,J451,Asma No Alergica
co_diagnosis_J458,J458,Asma Mixta
co_diagnosis_J459,J459,Asma No Especificada
co_diagnosis_J46,J46,Estado Asmatico
co_diagnosis_J47,J47,Bronquiectasia
co_diagnosis_J60,J60,Neumoconiosis De Los Mineros Del Carbon
co_diagnosis_J61,J61,Neumoconiosis Debida Al Asbesto Y A Otras Fibras
co_diagnosis_J62,J62,Neumoconiosis Debida A Polvo De Silice
co_diagnosis_J620,J620,Neumoconiosis Debida A Polvo De Talco
co_diagnosis_J628,J628,Neumoconiosis Debida A Otros Polvos Que Contiene
co_diagnosis_J63,J63,Neumoconiosis Debida A Otros Polvos Inorganicos
co_diagnosis_J630,J630,Aluminosis (Del Pulmon)
co_diagnosis_J631,J631,Fibrosis (Del Pulmon) Debida A Bauxita
co_diagnosis_J632,J632,Beriliosis
co_diagnosis_J633,J633,Fibrosis (Del Pulmon) Debida A Grafito
co_diagnosis_J634,J634,Siderosis
co_diagnosis_J635,J635,Estañosis
co_diagnosis_J638,J638,Neumoconiosis Debida A Otros Polvos Inorganicos
co_diagnosis_J64,J64,Neumoconiosis No Especificada
co_diagnosis_J65,J65,Neumoconiosis Asociada Con Tuberculosis
co_diagnosis_J66,J66,Enfermedades De Las Vias Aereas Debidas A Polvos
co_diagnosis_J660,J660,Bisinosis
co_diagnosis_J661,J661,Enfermedad De Los Trabajadores Del Lino
co_diagnosis_J662,J662,Canabinosis
co_diagnosis_J668,J668,Enfermedad De Las Vias Aereas Debida A Otros Pol
co_diagnosis_J67,J67,Neumonitis Debida A Hipersensibilidad Al Polvo O
co_diagnosis_J670,J670,Pulmon Del Granjero
co_diagnosis_J671,J671,Bagazosis
co_diagnosis_J672,J672,Pulmon Del Ornitofilo
co_diagnosis_J673,J673,Suberosis
co_diagnosis_J674,J674,Pulmon Del Manipulador De Malta
co_diagnosis_J675,J675,Pulmon Del Manipulador De Hongos
co_diagnosis_J676,J676,Pulmon Del Descortezador Del Arce
co_diagnosis_J677,J677,Neumonitis De Ventilacion Por Acondicionador Y H
co_diagnosis_J678,J678,Neumonitis Debidas A Hipersensibilidad A Otros P
co_diagnosis_J679,J679,Neumonitis Debida A Hipersensibilidad A Polvo Or
co_diagnosis_J68,J68,Afecciones Respiratorias Por Inhalacion Gases H
co_diagnosis_J680,J680,Bronquitis Y Neumonitis Debidas A Inhalacion Gas
co_diagnosis_J681,J681,Edema Pulmonar Agudo Debido Ainhalacion Gases H
co_diagnosis_J682,J682,Inflamacion Respiratoria Superior Debido A Inhal
co_diagnosis_J683,J683,Otras Afecciones Respiratorias Agudas Y Subaguda
co_diagnosis_J684,J684,Afecciones Respiratorias Cronicas Debidas A Inha
co_diagnosis_J688,J688,Otras Afecciones Respiratorias Debidas A Inhalac
co_diagnosis_J689,J689,Afeccion Respiratoria No Especificada Debida A
co_diagnosis_J69,J69,Neumonitis Debida A Solidos Y Liquidos
co_diagnosis_J690,J690,Neumonitis Debida A Aspiracion De Alimento O Vom
co_diagnosis_J691,J691,Neumonitis Debida A Aspiracion De Aceites Y Esen
co_diagnosis_J698,J698,Neumonitis Debida A Aspiracion De Otros Solidos
co_diagnosis_J70,J70,Afecciones Respiratorias Debidas A Otros Agentes
co_diagnosis_J700,J700,Manifestaciones Pulmonares Agudas Debidas A Radi
co_diagnosis_J701,J701,Manifestaciones Pulmonares Cronicas Y Otras Mani
co_diagnosis_J702,J702,Trastornos Pulmonares Intersticiales Agudos Indu
co_diagnosis_J703,J703,Trastornos Pulmonares Intersticiales Cronicos In
co_diagnosis_J704,J704,Trastornos Pulmonares Intersticiales No Especifi
co_diagnosis_J708,J708,Afecciones Respiratorias Debidas A Otros Agentes
co_diagnosis_J709,J709,Afecciones Respiratorias Debidas A Agentes Exter
co_diagnosis_J80,J80,Sindrome De Dificultad Respiratoria Del Adulto
co_diagnosis_J81,J81,Edema Pulmonar
co_diagnosis_J82,J82,Eosinofilia Pulmonar No Clasificada En Otra Par
co_diagnosis_J84,J84,Otras Enfermedades Pulmonares Intersticiales
co_diagnosis_J840,J840,Afecciones Alveolares Y Alveoloparietales
co_diagnosis_J841,J841,Otras Enfermedades Pulmonares Intersticiales Con
co_diagnosis_J848,J848,Otras Enfermedades Pulmonares Intersticiales Esp
co_diagnosis_J849,J849,Enfermedad Pulmonar Intersticial No Especificad
co_diagnosis_J85,J85,Absceso Del Pulmon Y Del Mediastino
co_diagnosis_J850,J850,Gangrena Y Necrosis Del Pulmon
co_diagnosis_J851,J851,Absceso Del Pulmon Con Neumonia
co_diagnosis_J852,J852,Absceso Del Pulmon Sin Neumonia
co_diagnosis_J853,J853,Absceso Del Mediastino
co_diagnosis_J86,J86,Piotorax
co_diagnosis_J860,J860,Piotorax Con Fistula
co_diagnosis_J869,J869,Piotorax Sin Fistula
co_diagnosis_J90,J90,Derrame Pleural No Clasificado En Otra Parte
co_diagnosis_J91,J91,Derrame Pleural En Afecciones Clasificadas En Ot
co_diagnosis_J92,J92,Paquipleuritis
co_diagnosis_J920,J920,Paquipleuritis Con Asbestosis
co_diagnosis_J929,J929,Paquipleuritis Sin Asbestosis
co_diagnosis_J93,J93,Neumotorax
co_diagnosis_J930,J930,Neumotorax Espontaneo A Presion
co_diagnosis_J931,J931,Otros Tipos De Neumotorax Espontaneo
co_diagnosis_J938,J938,Otros Neumotorax
co_diagnosis_J939,J939,Neumotorax No Especificado
co_diagnosis_J94,J94,Otras Afecciones De La Pleura
co_diagnosis_J940,J940,Quilotorax
co_diagnosis_J941,J941,Fibrotorax
co_diagnosis_J942,J942,Hemotorax
co_diagnosis_J948,J948,Otras Afecciones Especificadas De La Pleura
co_diagnosis_J949,J949,Afeccion Pleural No Especificada
co_diagnosis_J95,J95,Trastornos Del Sistema Respiratorio Consecutivos
co_diagnosis_J950,J950,Funcionamiento Defectuoso De La Traqueostomia
co_diagnosis_J951,J951,Insuficiencia Pulmonar Aguda Consecutiva A Cirug
co_diagnosis_J952,J952,Insuficiencia Pulmonar Aguda Consecutiva A Cirug
co_diagnosis_J953,J953,Insuficiencia Pulmonar Cronica Consecutiva A Cir
co_diagnosis_J954,J954,Sindrome De Mendelson
co_diagnosis_J955,J955,Estenosis Subglotica Consecutiva A Procedimiento
co_diagnosis_J958,J958,Otros Trastornos Respiratorios Consecutivos A Pr
co_diagnosis_J959,J959,Trastorno No Especificado Del Sistema Respirator
co_diagnosis_J96,J96,Insuficiencia Respiratoria No Clasificada En Ot
co_diagnosis_J960,J960,Insuficiencia Respiratoria Aguda
co_diagnosis_J961,J961,Insuficiencia Respiratoria Cronica
co_diagnosis_J969,J969,Insuficiencia Respiratoria No Especificada
co_diagnosis_J98,J98,Otros Trastornos Respiratorios
co_diagnosis_J980,J980,Enfermedades De La Traquea Y De Los Bronquios N
co_diagnosis_J981,J981,Colapso Pulmonar
co_diagnosis_J982,J982,Enfisema Intersticial
co_diagnosis_J983,J983,Enfisema Compensatorio
co_diagnosis_J984,J984,Otros Trastornos Del Pulmon
co_diagnosis_J985,J985,Enfermedades Del Mediastino No Clasificadas En
co_diagnosis_J986,J986,Trastornos Del Diafragma
co_diagnosis_J988,J988,Otros Trastornos Respiratorios Especificados
co_diagnosis_J989,J989,Trastorno Respiratorio No Especificado
co_diagnosis_J99,J99,Trastornos Respiratorios En Enfermedades Clasifi
co_diagnosis_J990,J990,Enfermedad Pulmonar Reumatoide (M05.1+)
co_diagnosis_J991,J991,Trastornos Respiratorios En Otros Trast Difusos
co_diagnosis_J998,J998,Trastornos Respiratorios En Otras Enfermedades C
co_diagnosis_K00,K00,Trastornos Del Desarrollo Y De La Erupcion De Lo
co_diagnosis_K000,K000,Anodoncia
co_diagnosis_K001,K001,Dientes Supernumerarios
co_diagnosis_K002,K002,Anomalias Del Tamaño Y De La Forma Del Diente
co_diagnosis_K003,K003,Dientes Moteados
co_diagnosis_K004,K004,Alteraciones En La Formacion Dentaria
co_diagnosis_K005,K005,Alteraciones Hereditarias De La Estructura Denta
co_diagnosis_K006,K006,Alteraciones En La Erupcion Dentaria
co_diagnosis_K007,K007,Sindrome De La Erupcion Dentaria
co_diagnosis_K008,K008,Otros Trastornos Del Desarrollo De Los Dientes
co_diagnosis_K009,K009,Trastorno Del Desarrollo De Los Dientes No Espe
co_diagnosis_K01,K01,Dientes Incluidos E Impactados
co_diagnosis_K010,K010,Dientes Incluidos
co_diagnosis_K011,K011,Dientes Impactados
co_diagnosis_K02,K02,Caries Dental
co_diagnosis_K020,K020,Caries Limitada Al Esmalte
co_diagnosis_K021,K021,Caries De La Dentina
co_diagnosis_K022,K022,Caries Del Cemento
co_diagnosis_K023,K023,Caries Dentaria Detenida
co_diagnosis_K024,K024,Odontoclasia
co_diagnosis_K028,K028,Otras Caries Dentales
co_diagnosis_K029,K029,Caries Dental No Especificada
co_diagnosis_K03,K03,Otras Enfermedades De Los Tejidos Duros De Los D
co_diagnosis_K030,K030,Atricion Excesiva De Los Dientes
co_diagnosis_K031,K031,Abrasion De Los Dientes
co_diagnosis_K032,K032,Erosion De Los Dientes
co_diagnosis_K033,K033,Reabsorcion Patologica De Los Dientes
co_diagnosis_K034,K034,Hipercementosis
co_diagnosis_K035,K035,Anquilosis Dental
co_diagnosis_K036,K036,Depositos [Acreciones] En Los Dientes
co_diagnosis_K037,K037,Cambios Posteruptivos Del Color De Los Tejidos D
co_diagnosis_K038,K038,Otras Enfermedades Especificadas De Los Tejidos
co_diagnosis_K039,K039,Enfermedad No Especificada De Los Tejidos Dental
co_diagnosis_K04,K04,Enfermedades De La Pulpa Y De Los Tejidos Periap
co_diagnosis_K040,K040,Pulpitis
co_diagnosis_K041,K041,Necrosis De La Pulpa
co_diagnosis_K042,K042,Degeneracion De La Pulpa
co_diagnosis_K043,K043,Formacion Anormal De Tejido Duro En La Pulpa
co_diagnosis_K044,K044,Periodontitis Apical Aguda Originada En La Pulpa
co_diagnosis_K045,K045,Periodontitis Apical Cronica
co_diagnosis_K046,K046,Absceso Periapical Con Fistula
co_diagnosis_K047,K047,Absceso Periapical Sin Fistula
co_diagnosis_K048,K048,Quiste Radicular
co_diagnosis_K049,K049,Otras Enfermedades Y Las No Espec De La Pulpa Y
co_diagnosis_K05,K05,Gingivitis Y Enfermedades Periodontales
co_diagnosis_K050,K050,Gingivitis Aguda
co_diagnosis_K051,K051,Gingivitis Cronica
co_diagnosis_K052,K052,Periodontitis Aguda
co_diagnosis_K053,K053,Periodontitis Cronica
co_diagnosis_K054,K054,Periodontosis
co_diagnosis_K055,K055,Otras Enfermedades Periodontales
co_diagnosis_K056,K056,Enfermedad Del Periodonto No Especificada
co_diagnosis_K06,K06,Otros Trastornos De La Encia Y De La Zona Edentu
co_diagnosis_K060,K060,Retraccion Gingival
co_diagnosis_K061,K061,Hiperplasia Gingival
co_diagnosis_K062,K062,Lesiones De La Encia Y De La Zona Edentula Asoci
co_diagnosis_K068,K068,Otros Trastornos Especificados De La Encia Y De
co_diagnosis_K069,K069,Trastorno No Especificado De La Encia Y De La Zo
co_diagnosis_K07,K07,Anomalias Dentofaciales (Incluso La Maloclusion)
co_diagnosis_K070,K070,Anomalias Evidentes Del Tamaño De Los Maxilares
co_diagnosis_K071,K071,Anomalias De La Relacion Maxilobasilar
co_diagnosis_K072,K072,Anomalias De La Relacion Entre Los Arcos Dentari
co_diagnosis_K073,K073,Anomalias De La Posicion Del Diente
co_diagnosis_K074,K074,Maloclusion De Tipo No Especificado
co_diagnosis_K075,K075,Anomalias Dentofaciales Funcionales
co_diagnosis_K076,K076,Trastornos De La Articulacion Temporomaxilar
co_diagnosis_K078,K078,Otras Anomalias Dentofaciales
co_diagnosis_K079,K079,Anomalia Dentofacial No Especificada
co_diagnosis_K08,K08,Otros Trastornos De Los Dientes Y De Sus Estruct
co_diagnosis_K080,K080,Exfoliacion De Los Dientes Debida A Causas Siste
co_diagnosis_K081,K081,Perdida De Dientes Por Accidente Extraccion O E
co_diagnosis_K082,K082,Atrofia Del Reborde Alveolar Desdentado
co_diagnosis_K083,K083,Raiz Dental Retenida
co_diagnosis_K088,K088,Otras Afecciones Especificadas De Los Dientes Y
co_diagnosis_K089,K089,Trastorno De Los Dientes Y De Sus Estructuras De
co_diagnosis_K09,K09,Quistes De La Region Bucal No Clasificados En O
co_diagnosis_K090,K090,Quistes Originados Por El Desarrollo De Los Dien
co_diagnosis_K091,K091,Quistes De Las Fisuras (No Odontogenicos)
co_diagnosis_K092,K092,Otros Quistes De Los Maxilares
co_diagnosis_K098,K098,Otros Quistes De La Region Bucal No Clasificado
co_diagnosis_K099,K099,Quiste De La Region Bucal Sin Otra Especificaci
co_diagnosis_K10,K10,Otras Enfermedades De Los Maxilares
co_diagnosis_K100,K100,Trastornos Del Desarrollo De Los Maxilares
co_diagnosis_K101,K101,Granuloma Central De Celulas Gigantes
co_diagnosis_K102,K102,Afecciones Inflamatorias De Los Maxilares
co_diagnosis_K103,K103,Alveolitis Del Maxilar
co_diagnosis_K108,K108,Otras Enfermedades Especificadas De Los Maxilare
co_diagnosis_K109,K109,Enfermedad De Los Maxilares No Especificada
co_diagnosis_K11,K11,Enfermedades De Las Glandulas Salivales
co_diagnosis_K110,K110,Atrofia De Glandula Salival
co_diagnosis_K111,K111,Hipertrofia De Glandula Salival
co_diagnosis_K112,K112,Sialadenitis
co_diagnosis_K113,K113,Absceso De Glandula Salival
co_diagnosis_K114,K114,Fistula De Glandula Salival
co_diagnosis_K115,K115,Sialolitiasis
co_diagnosis_K116,K116,Mucocele De Glandula Salival
co_diagnosis_K117,K117,Alteraciones De La Secrecion Salival
co_diagnosis_K118,K118,Otras Enfermedades De Las Glandulas Salivales
co_diagnosis_K119,K119,Enfermedad De Glandula Salival No Especificada
co_diagnosis_K12,K12,Estomatitis Y Lesiones Afines
co_diagnosis_K120,K120,Estomatitis Aftosa Recurrente
co_diagnosis_K121,K121,Otras Formas De Estomatitis
co_diagnosis_K122,K122,Celulitis Y Abceso De Boca
co_diagnosis_K13,K13,Otras Enfermedades De Los Labios Y De La Mucosa
co_diagnosis_K130,K130,Enfermedades De Los Labios
co_diagnosis_K131,K131,Mordedura Del Labio Y De La Mejilla
co_diagnosis_K132,K132,Leucoplasia Y Otras Alteraciones Del Epitelio Bu
co_diagnosis_K133,K133,Leucoplasia Pilosa
co_diagnosis_K134,K134,Granuloma Y Lesiones Semejantes De La Mucosa Buc
co_diagnosis_K135,K135,Fibrosis De La Submucosa Bucal
co_diagnosis_K136,K136,Hiperplasia Irrritativa De La Mucosa Bucal
co_diagnosis_K137,K137,Otras Lesiones Y Las No Especificadas De La Muco
co_diagnosis_K14,K14,Enfermedades De La Lengua
co_diagnosis_K140,K140,Glositis
co_diagnosis_K141,K141,Lengua Geografica
co_diagnosis_K142,K142,Glositis Romboidea Mediana
co_diagnosis_K143,K143,Hipertrofia De Las Papilas Linguales
co_diagnosis_K144,K144,Atrofia De Las Papilas Linguales
co_diagnosis_K145,K145,Lengua Plegada
co_diagnosis_K146,K146,Glosodinia
co_diagnosis_K148,K148,Otras Enfermedades De La Lengua
co_diagnosis_K149,K149,Enfermedad De La Lengua No Especificada
co_diagnosis_K20,K20,Esofagitis
co_diagnosis_K21,K21,Enfermedad Del Reflujo Gastroesofagico
co_diagnosis_K210,K210,Enfermedad Del Reflujo Gastroesofagico Con Esofa
co_diagnosis_K219,K219,Enfermedad Del Reflujo Gastroesofagico Sin Esofa
co_diagnosis_K22,K22,Otras Enfermedades Del Esofago
co_diagnosis_K220,K220,Acalasia Del Cardias
co_diagnosis_K221,K221,Ulcera Del Esofago
co_diagnosis_K222,K222,Obstruccion Del Esofago
co_diagnosis_K223,K223,Perforacion Del Esofago
co_diagnosis_K224,K224,Disquinesia Del Esofago
co_diagnosis_K225,K225,Diverticulo Del Esofago Adquirido
co_diagnosis_K226,K226,Sindrome De Laceracion Y Hemorragia Gastroesofag
co_diagnosis_K228,K228,Otras Enfermedades Especificadas Del Esofago
co_diagnosis_K229,K229,Enfermedad Del Esofago No Especificada
co_diagnosis_K23,K23,Trastornos Del Esofago En Enfermedades Clasifica
co_diagnosis_K230,K230,Esofagitis Tuberculosa (A18.8+)
co_diagnosis_K231,K231,Megaesofago En La Enfermedad De Chagas (B57.3+)
co_diagnosis_K238,K238,Trastornos Del Esofago En Otras Enfermedades Cla
co_diagnosis_K25,K25,Ulcera Gastrica
co_diagnosis_K250,K250,Ulcera Gastrica Aguda Con Hemorragia
